"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-3980.css?ver=1764306325","text/css","200","OK","Indexable","","0","1.584","",""
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-988020.css?ver=1764316714","text/css","200","OK","Indexable","","0","1.652","",""
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-3118.css?ver=1764325592","text/css","200","OK","Indexable","","0","1.900","",""
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-988042.css?ver=1764325546","text/css","200","OK","Indexable","","0","1.766","",""
"https://calendly.com/","text/html","200","OK","Indexable","","6","1.050","",""
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-1092.css?ver=1764372072","text/css","200","OK","Indexable","","0","2.436","",""
"https://irtadvisory.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.33.0","text/css","200","OK","Indexable","","0","2.450","",""
"https://irtadvisory.com/http:/%5D","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","0","3.185","",""
"https://irtadvisory.com/business-insolvency/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","3.549","https://irtadvisory.com/services/business-insolvency/","HTTP Redirect"
"https://irtadvisory.com/small-business-restructuring/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","3.562","https://irtadvisory.com/services/small-business-restructuring/","HTTP Redirect"
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-988071.css?ver=1764325145","text/css","200","OK","Indexable","","0","2.383","",""
"https://irtadvisory.com/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?ver=4.6.13","text/javascript","200","OK","Indexable","","0","6.677","",""
"https://irtadvisory.com/deeds-of-company-arrangement/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.588","https://irtadvisory.com/","HTTP Redirect"
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-7058.css?ver=1764306883","text/css","200","OK","Indexable","","0","5.867","",""
"https://irtadvisory.com/business-restructuring/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.650","https://irtadvisory.com/","HTTP Redirect"
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-7962.css?ver=1764307177","text/css","200","OK","Indexable","","0","0.821","",""
"https://irtadvisory.com/voluntary-administration/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","2.636","https://irtadvisory.com/","HTTP Redirect"
